,Time,Q1
0,0.0,0.0
1,0.775255,6.870622120133552
2,3.224745,12.240123598748259
3,5.0,12.03340884340734
4,5.775255,12.22576059489385
5,8.224745,12.809449442857582
6,10.0,13.126394363307378
7,10.775255,13.129870892434946
8,13.224745,13.665725477521155
9,15.0,14.127637825025056
10,15.775255,14.292409025218765
11,18.224745,16.15781375767724
12,20.0,17.517522014647565
13,20.775255,18.369900124145587
14,23.224745,23.819351297038484
15,25.0,27.188012001562456
16,25.775255,29.373043271959435
17,28.224745,39.46164914855741
18,30.0,44.682237456506435
19,30.775255,47.2142096471342
20,33.224745,57.69386245089511
21,35.0,63.06326721926592
22,35.775255,66.11832697476213
23,38.224745,79.35413848491285
24,40.0,86.02883981492432
25,40.775255,88.7636385074657
26,43.224745,95.62683091538257
27,45.0,97.99567147839021
28,45.775255,98.7688735990952
29,48.224745,99.964334355089
30,50.0,100.0
31,50.775255,100.0
32,53.224745,100.0
33,55.0,100.0
34,55.775255,100.0
35,58.224745,100.0
36,60.0,100.0
37,60.775255,100.0
38,63.224745,100.0
39,65.0,100.0
40,65.775255,100.0
41,68.224745,100.0
42,70.0,100.0
43,70.775255,100.0
44,73.224745,100.0
45,75.0,100.0
46,75.775255,100.0
47,78.224745,100.0
48,80.0,100.0
49,80.775255,100.0
50,83.224745,100.0
51,85.0,100.0
52,85.775255,100.0
53,88.224745,100.0
54,90.0,100.0
55,90.775255,100.0
56,93.224745,100.0
57,95.0,100.0
58,95.775255,100.0
59,98.224745,100.0
60,100.0,100.0
61,100.775255,100.0
62,103.224745,100.0
63,105.0,100.0
64,105.775255,100.0
65,108.224745,100.0
66,110.0,99.98455504714792
67,110.775255,100.0
68,113.224745,100.0
69,115.0,99.72491010224853
70,115.775255,99.41221007140962
71,118.224745,97.33408649904779
72,120.0,96.13903005527824
73,120.775255,95.73122226854116
74,123.224745,93.97086545708929
75,125.0,93.03323856825713
76,125.775255,92.70051851161728
77,128.224745,91.08311841543902
78,130.0,90.16855193055282
79,130.775255,89.79455960951518
80,133.224745,87.98672705151111
81,135.0,86.98154916272863
82,135.775255,86.54182031157687
83,138.224745,84.65022478282565
84,140.0,83.67304583095122
85,140.775255,83.26878004732862
86,143.224745,81.75908234080336
87,145.0,81.04245332044007
88,145.775255,80.76918698228154
89,148.224745,79.83068206226403
90,150.0,79.40291864008628
91,150.775255,79.22923720742439
92,153.224745,78.49517097111465
93,155.0,78.10195609504687
94,155.775255,77.85934681242841
95,158.224745,76.65683137318786
96,160.0,75.98090571542403
97,160.775255,75.5425578750845
98,163.224745,73.51337172050142
99,165.0,72.42539726648693
100,165.775255,71.76920639966463
101,168.224745,68.99747447206033
102,170.0,67.58899935209116
103,170.775255,66.79522800933778
104,173.224745,63.724163259973324
105,175.0,62.25261159425447
106,175.775255,61.49023587490029
107,178.224745,58.861398358821255
108,180.0,57.70278229862694
109,180.775255,57.165268336889255
110,183.224745,55.54430430243714
111,185.0,54.9004624685376
112,185.775255,54.62579599540634
113,188.224745,53.92866534506043
114,190.0,53.697406470976155
115,190.775255,53.60643339025664
116,193.224745,53.48217951472747
117,195.0,53.48737253576665
118,195.775255,53.49669473465948
119,198.224745,53.66106541341298
120,200.0,53.77776944272653
121,200.775255,53.83424934521088
122,203.224745,54.12218224273662
123,205.0,54.28207826246368
124,205.775255,54.35768416996192
125,208.224745,54.68676264952293
126,210.0,54.85716644727005
127,210.775255,54.93844835248477
128,213.224745,55.270922452028394
129,215.0,55.4374963256831
130,215.775255,55.5181937335198
131,218.224745,55.837165872868816
132,220.0,55.99376975430226
133,220.775255,56.07073256984896
134,223.224745,56.367713812961746
135,225.0,56.511300725218085
136,225.775255,56.58254041226035
137,228.224745,56.85184696085179
138,230.0,56.980277758442504
139,230.775255,57.04420949767228
140,233.224745,57.281081966581276
141,235.0,57.39249935629853
142,235.775255,57.44779976028721
143,238.224745,57.64836497372817
144,240.0,57.74130919880467
145,240.775255,57.78703789441519
146,243.224745,57.94893699896154
147,245.0,58.02268383838281
148,245.775255,58.05844287995547
149,248.224745,58.18137720538668
150,250.0,58.236172931417016
151,250.775255,58.262170494163996
152,253.224745,58.347966734124526
153,255.0,58.385002768216005
154,255.775255,58.40197072650482
155,258.224745,58.45407621821257
156,260.0,58.47519108650962
157,260.775255,58.48417286123636
158,263.224745,58.506715891904605
159,265.0,58.5139093444021
160,265.775255,58.51597323834249
161,268.224745,58.512629621128795
162,270.0,58.507511968478084
163,270.775255,58.50345450734505
164,273.224745,58.4763606130349
165,275.0,58.45964925200204
166,275.775255,58.44974069156067
167,278.224745,58.398623670756336
168,280.0,58.369759382647686
169,280.775255,58.35356084083991
170,283.224745,58.27516326749853
171,285.0,58.232072569181966
172,285.775255,58.20833144261657
173,288.224745,58.09612617320958
174,290.0,58.035119088842
175,290.775255,58.00173367865974
176,293.224745,57.84587754367082
177,295.0,57.76165161111628
178,295.775255,57.71569031610279
179,298.224745,57.503156654573054
180,300.0,57.38887732180322
181,300.775255,57.326640044561174
182,303.224745,57.04147883004216
183,305.0,56.88890916339266
184,305.775255,56.80601782216445
185,308.224745,56.429654973570756
186,310.0,56.2292760416706
187,310.775255,56.12075202470229
188,313.224745,55.632027679670585
189,315.0,55.37295280117425
190,315.775255,55.23313705788907
191,318.224745,54.60719333792843
192,320.0,54.27632810980654
193,320.775255,54.098265095754876
194,323.224745,53.30218976802311
195,325.0,52.881409087622906
196,325.775255,52.65489102994981
197,328.224745,51.63597922113152
198,330.0,51.094971133699104
199,330.775255,50.801745937979
200,333.224745,49.461220443900054
201,335.0,48.742105597084254
202,335.775255,48.3456848415892
203,338.224745,46.4898889566987
204,340.0,45.48094014472389
205,340.775255,44.90923693687698
206,343.224745,42.209356885749
207,345.0,40.739483979887765
208,345.775255,39.894106215880356
209,348.224745,36.12839329326
210,350.0,34.163150210530745
211,350.775255,33.11880520978791
212,353.224745,28.861623212198165
213,355.0,26.736871887710446
214,355.775255,25.630937413501552
215,358.224745,20.877102112124
216,360.0,18.410022620542364
217,360.775255,17.03207128050187
218,363.224745,12.747852401994244
219,365.0,11.143154053121222
220,365.775255,10.728630514484335
221,368.224745,9.725194145095218
222,370.0,9.32937820873061
223,370.775255,9.155762966979328
224,373.224745,8.527543247914348
225,375.0,8.19881504455068
226,375.775255,8.047654152857588
227,378.224745,7.490741571339995
228,380.0,7.18843574299143
229,380.775255,7.051089344400396
230,383.224745,6.552454685020989
231,385.0,6.2749557469256985
232,385.775255,6.149881640898519
233,388.224745,5.702416056280315
234,390.0,5.447560588483006
235,390.775255,5.333298128294031
236,393.224745,4.930091911477117
237,395.0,4.695610750152345
238,395.775255,4.590819575005095
239,398.224745,4.225732515960963
240,400.0,4.009511418036009
241,400.775255,3.9130133227036836
242,403.224745,3.580805307839701
243,405.0,3.3809551790224477
244,405.775255,3.2917260254032246
245,408.224745,2.9879933459855024
246,410.0,2.802857413456178
247,410.775255,2.7200049885062945
248,413.224745,2.441061950214713
249,415.0,2.2692022538792793
250,415.775255,2.191941934528711
251,418.224745,1.9346988403630208
252,420.0,1.7748773698805438
253,420.775255,1.7025088055382962
254,423.224745,1.4643632053022242
255,425.0,1.3155236085537985
256,425.775255,1.2474087963085125
257,428.224745,1.0261538666986914
258,430.0,0.8874066192642418
259,430.775255,0.8229474603312948
260,433.224745,0.6166989173470767
261,435.0,0.48732723990218774
262,435.775255,0.42589196504487337
263,438.224745,0.23311680821994757
264,440.0,0.11321606854528422
265,440.775255,0.054782756208112
266,443.224745,0.0
267,445.0,0.0
268,445.775255,0.0
269,448.224745,0.0
270,450.0,0.0
271,450.775255,0.0
272,453.224745,0.0
273,455.0,0.0
274,455.775255,0.0
275,458.224745,0.0
276,460.0,0.0
277,460.775255,0.0
278,463.224745,0.0854888219745972
279,465.0,0.18756974231033702
280,465.775255,0.2207680871595477
281,468.224745,0.3673941530923605
282,470.0,0.4789149801893095
283,470.775255,0.5140848405912841
284,473.224745,0.6723172914791822
