,Time,10,20,30,40,50,60,70,80,90,100,200,300,400,500,600,700,800,900,1000
48,15.984,5.3870635263969845e-06,1.1772944148166419e-05,5.354920149587472e-06,3.724947287002387e-06,3.970808110833125e-06,1.5952028312460362e-06,3.784532573398171e-06,3.7275967712127403e-06,3.7638078296454313e-06,3.5575950642144924e-06,3.863160818631324e-06,4.399903788609356e-06,4.132835571064647e-06,4.2776254203962935e-06,,,,,
49,16.138896,1.5899202475130486e-06,3.48353117628841e-06,1.5803665347067345e-06,1.0971627096922705e-06,1.170043469370229e-06,4.6584082764489216e-07,1.1148315663926394e-06,1.097949628001304e-06,1.1086838355406133e-06,1.0475514715774914e-06,1.1381385342636854e-06,1.2972582177112032e-06,1.2180850138750399e-06,1.2610088968067345e-06,,,,,
50,16.628304,1.1715009557030233e-06,2.5709171602854584e-06,1.1643932985054515e-06,8.074185278348383e-07,8.61231438131096e-07,3.413370051593646e-07,8.204697681986287e-07,8.079813557808014e-07,8.159207097637729e-07,7.707610861942857e-07,8.376856111803191e-07,9.552423386560254e-07,8.96750773457091e-07,9.284640113133983e-07,,,,,
51,16.983,5.460994881489784e-06,1.1944551349522239e-05,5.427906171907054e-06,3.774439904570161e-06,4.023597197445831e-06,1.6166792749708417e-06,3.834884458632131e-06,3.7769835402352067e-06,3.813789350712618e-06,3.604625250589327e-06,3.914617890466758e-06,4.4591418848869664e-06,4.188212312785734e-06,4.335112774724827e-06,,,,,
52,17.137896,1.6123994389558217e-06,3.5356761350029115e-06,1.6025619162980083e-06,1.1122276563850125e-06,1.1861112315722175e-06,4.723758984641688e-07,1.1301576187177738e-06,1.112983993048582e-06,1.1238978622436728e-06,1.0618693948834677e-06,1.1538000058320811e-06,1.3152810411706279e-06,1.234935966869876e-06,1.2785002362458855e-06,,,,,
53,17.627304,1.1886802485622614e-06,2.610743781400959e-06,1.1813588862317721e-06,8.189457817842485e-07,8.735255424980167e-07,3.4633563186835864e-07,8.32196379131819e-07,8.194865840377478e-07,8.275622287409641e-07,7.817188693364723e-07,8.496680245517196e-07,9.690254876867199e-07,9.096402353013347e-07,9.418417036855338e-07,,,,,
54,17.982,5.5424527001396036e-06,1.2133325425202506e-05,5.508360717112442e-06,3.829141860299131e-06,4.081936727203771e-06,1.640394280885088e-06,3.890531030286747e-06,3.831585150818452e-06,3.869034078233458e-06,3.6566313488938977e-06,3.97147571427582e-06,4.524526074573258e-06,4.249364856697742e-06,4.398576676537119e-06,,,,,
55,18.136896,1.6371509379796177e-06,3.5930082688196802e-06,1.6270121160695899e-06,1.1288651002160825e-06,1.2038544562379946e-06,4.795867242002478e-07,1.147081902027544e-06,1.129592438461262e-06,1.140700603559604e-06,1.077689266102582e-06,1.1710917307020463e-06,1.3351592256532836e-06,1.2535304533942072e-06,1.2977957349815624e-06,,,,,
56,18.626304,1.2075811247056911e-06,2.6545056346295836e-06,1.2000327714233292e-06,8.316639472488278e-07,8.870885451336289e-07,3.518460779797086e-07,8.451333613901381e-07,8.321838169206344e-07,8.404068897365167e-07,7.938140091264502e-07,8.62885078669719e-07,9.84213971597845e-07,9.238502448406619e-07,9.565859129017178e-07,,,,,
57,18.981,5.6320298900489825e-06,1.2340676541951757e-05,5.596871856241088e-06,3.8894588877032985e-06,4.146259054279451e-06,1.666522622758065e-06,3.951884328229709e-06,3.891806640150665e-06,3.929951373444744e-06,3.7139996010329713e-06,4.0341547498795975e-06,4.596536976889914e-06,4.316744035148757e-06,4.468484133138275e-06,,,,,
58,19.135896,1.6643571863453138e-06,3.655961590348456e-06,1.6538980968450596e-06,1.1471999602985252e-06,1.2234062553393861e-06,4.875271062807941e-07,1.165731277053975e-06,1.1478996779915396e-06,1.1592180974394883e-06,1.0951300150648476e-06,1.1901431564118593e-06,1.357040708898526e-06,1.27400725601162e-06,1.3190391463623322e-06,,,,,
59,19.625304,1.2283454018366106e-06,2.702540276843736e-06,1.2205556284901932e-06,8.456701821795133e-07,9.020239736099513e-07,3.5791018169177305e-07,8.593793829386123e-07,8.461700593436313e-07,8.545527220483449e-07,8.071390139421979e-07,8.774374488399572e-07,1.0009228223747744e-06,9.394887255787762e-07,9.728084214653321e-07,,,,,
60,19.98,5.730407239624005e-06,1.2568225841101226e-05,5.694114909573818e-06,3.955857556170837e-06,4.217061328129439e-06,1.695265193147088e-06,4.019418171993703e-06,3.95811386214039e-06,3.997011992677623e-06,3.77717427401455e-06,4.103138441937056e-06,4.675726904664431e-06,4.390868062311616e-06,4.545371868236504e-06,,,,,
61,20.134896,1.6942277737093417e-06,3.7250353625817398e-06,1.683427775360348e-06,1.1673759497432254e-06,1.2449197578209608e-06,4.962589147109548e-07,1.186251689437585e-06,1.1680492125844943e-06,1.1795953478896566e-06,1.1143284964723933e-06,1.211103187485884e-06,1.3810955759522869e-06,1.2965259727214796e-06,1.3423957602666012e-06,,,,,
