,Th1,Ts1,u1,R
446,15.307158428096635,15.307158428096635,0.0,2.0490086801202096
447,15.193066326455334,15.193066326455334,0.0,2.0801018723426843
448,15.079884146163504,15.079884146163504,0.0,2.2075055747276053
449,14.9676062222543,14.9676062222543,0.0,2.0442285863322844
450,14.856226513434425,14.856226513434425,0.0,2.1382781248459395
451,14.745738602084124,14.745738602084124,0.0,2.23165982658972
452,14.636135694257192,14.636135694257192,0.0,2.066377746516654
453,14.527410619680968,14.527410619680968,0.0,2.1904343582117285
454,14.420630097419576,14.420630097419576,0.0,2.150599861946027
455,14.313629090037857,14.313629090037857,0.0,2.112341572115298
456,14.20642504783312,14.20642504783312,0.0,2.235637359234083
457,14.101132077004035,14.101132077004035,0.0,2.0350418464895803
458,13.997715900281412,13.997715900281412,0.0,2.1545697060449918
459,13.894077954019943,13.894077954019943,0.0,2.2746286936895608
460,13.791257211868231,13.791257211868231,0.0,2.071999503678267
461,13.68924349670525,13.68924349670525,0.0,2.190671974465058
462,13.588026255083513,13.588026255083513,0.0,2.308634363135802
463,13.48759455722908,13.48759455722908,0.0,2.10387334540828
464,13.387937097041561,13.387937097041561,0.0,2.2203740156321707
465,13.289042192094108,13.289042192094108,0.0,2.3361198867890813
466,13.189920087797123,13.189920087797123,0.0,2.129238652388242
467,13.093491436579745,13.093491436579745,0.0,2.2422733769879457
468,12.900841304742132,12.900841304742132,0.0,2.1461702924959667
469,12.710984789414141,12.710984789414141,0.0,2.3686218079148507
470,12.523845287501214,12.523845287501214,0.0,2.2653913223096733
471,12.340311041015111,12.340311041015111,0.0,2.1567441505573814
472,12.071138455277408,12.071138455277408,0.0,2.277705741923949
473,11.894753595355338,11.894753595355338,0.0,2.3538856308408356
474,11.807274168342254,11.807274168342254,0.0,2.2944385249239776
475,11.72020059565112,11.72020059565112,0.0,2.2343760769084664
476,11.633492605603095,11.633492605603095,0.0,2.334748104126536
477,11.546257276235321,11.546257276235321,0.0,2.435594669453611
478,11.46105964293571,11.46105964293571,0.0,2.2759660484666675
479,11.374445408624025,11.374445408624025,0.0,2.3118697822791656
480,11.289842531768167,11.289842531768167,0.0,2.4093756760994722
481,11.204689873255964,11.204689873255964,0.0,2.4424657035891144
482,11.119013475833995,11.119013475833995,0.0,2.2831432325724332
483,11.034536193926453,11.034536193926453,0.0,2.3804637929279213
484,10.866781024643267,10.866781024643267,0.0,2.251979699688455
485,10.783602736950645,10.783602736950645,0.0,2.348165106059838
486,10.701796183553881,10.701796183553881,0.0,2.4429967397971364
487,10.619781526703477,10.619781526703477,0.0,2.409371208582076
488,10.538470803778715,10.538470803778715,0.0,2.311303524632045
489,10.457155553479014,10.457155553479014,0.0,2.4067049365869195
490,10.378339933838278,10.378339933838278,0.0,2.499712589423112
491,10.299732851996033,10.299732851996033,0.0,2.3991103810493826
492,10.221487203711678,10.221487203711678,0.0,2.3648328751370897
493,10.145283753468116,10.145283753468116,0.0,2.456969820640934
494,10.071222306123484,10.071222306123484,0.0,2.5144820686343206
495,9.997954630507364,9.997954630507364,0.0,2.219133261580012
496,9.926394689397625,9.926394689397625,0.0,2.404934296929227
497,9.856710578460085,9.856710578460085,0.0,2.493808249461143
498,9.789079864603499,9.789079864603499,0.113,2.420672432929809
499,9.723689585979564,9.723689585979564,0.259,2.346438400064141
500,9.660736251982915,9.660736251982915,0.826,2.4320119425679074
501,9.600425843251124,9.600425843251124,1.75,2.516293091119742
502,9.542414479249437,9.542414479249437,2.683,2.3739975126812887
503,9.488077748842253,9.488077748842253,3.47,2.3593552425840567
504,9.43755404366472,9.43755404366472,4.211,2.2442960644729233
505,9.39017495203086,9.39017495203086,5.239,2.516301239096215
506,9.349244056431933,9.349244056431933,6.511,2.4323952823488852
507,9.316484399042725,9.316484399042725,7.77,2.054909875506157
508,9.291114807825148,9.291114807825148,8.709,2.4176624086697007
509,9.272090951327575,9.272090951327575,9.573,2.4878874028748914
510,9.259189066924824,9.259189066924824,10.615,2.3616561128608655
511,9.251915602399338,9.251915602399338,11.773,2.297798770254797
512,9.24980174464797,9.24980174464797,12.944,2.360778465603131
513,9.259340269191622,9.259340269191622,14.505,2.476676001854038
514,9.269984411978697,9.269984411978697,15.319,2.4005391205879576
515,9.284199276835983,9.284199276835983,16.169,2.2898306035637113
516,9.301530956221074,9.301530956221074,17.019,2.3049727921911494
517,9.321635800568377,9.321635800568377,17.6,2.348961040924337
518,9.344191574976861,9.344191574976861,18.104,2.0678142931926153
519,9.368897459210068,9.368897459210068,18.623,2.427575081400615
520,9.395474047696094,9.395474047696094,19.113,2.430309526928207
521,9.423663349527615,9.423663349527615,19.603,2.301107340130562
522,9.453228788461862,9.453228788461862,19.916,2.2010818203381124
523,9.483955202920637,9.483955202920637,20.178,2.2273698558565567
524,9.515970065906336,9.515970065906336,20.41,2.251357391546952
525,9.548127089518607,9.548127089518607,20.581,2.272519237751453
526,9.581084774329618,9.581084774329618,20.754,2.2914830387118332
527,9.614158870360194,9.614158870360194,20.84,2.3080989184565652
528,9.679371797290512,9.679371797290512,20.909,2.334736563631237
529,9.710949600325266,9.710949600325266,20.851,2.3449867751458626
530,9.770888980460825,9.770888980460825,20.721,2.3599319554972187
531,9.798884461368102,9.798884461368102,20.645,2.364864061823287
532,9.825373886392548,9.825373886392548,20.511,2.271263018188245
533,9.850255428967175,9.850255428967175,20.317,2.370251014755368
534,9.873459751136906,9.873459751136906,20.123,2.3709516902553744
535,9.894950003558579,9.894950003558579,19.964,2.241490131986424
536,9.914721825500935,9.914721825500935,19.815,2.368992875814113
537,9.932803344844633,9.932803344844633,19.614,2.333587906171493
538,9.949255178082238,9.949255178082238,19.367,2.3634046560590516
539,9.964170430318225,9.964170430318225,19.12,2.3595740070447153
540,9.977674695268982,9.977674695268982,18.932,2.2582282892638545
541,9.989926055262808,9.989926055262808,18.762,2.1245012814192883
542,10.00111508123991,10.00111508123991,18.552,2.3125282107812666
543,10.011464832752406,10.011464832752406,18.313,2.3404457531874954
544,10.021018931147056,10.021018931147056,18.073,2.3353772718289907
545,10.029399072450161,10.029399072450161,17.898,2.2973534524325228
546,10.036638247485085,10.036638247485085,17.742,2.2603735435347225
547,10.042794021392673,10.042794021392673,17.561,2.320438294654762
548,10.047970003263382,10.047970003263382,17.363,2.2825010521207574
549,10.052084305454278,10.052084305454278,17.169,2.3107109619666186
550,10.055332624955033,10.055332624955033,17.03,2.305926564138284
551,10.05772516202193,10.05772516202193,16.908,2.3012021982875073
552,10.059318160860864,10.059318160860864,16.774,2.26354480087495
553,10.06016760149073,10.06016760149073,16.636,2.291962545749584
554,10.060329199743443,10.060329199743443,16.498,2.2874648441486656
555,10.059858407263917,10.059858407263917,16.404,2.2830623446977505
556,10.058810411510084,10.058810411510084,16.322,2.278766933410692
557,10.057240135752876,10.057240135752876,16.238,2.2745917336896397
558,10.055202239076241,10.055202239076241,16.158,2.2705511063250405
559,10.052751116377133,10.052751116377133,16.077,2.266660649495636
560,10.049940898365511,10.049940898365511,16.025,2.229937198768459
561,10.046825451564352,10.046825451564352,15.982,2.2263988270988513
562,10.043458378309634,10.043458378309634,15.941,2.2560648448304423
563,10.039893016750346,10.039893016750346,15.909,2.2529557996951546
564,10.036182440848487,10.036182440848487,15.876,2.2500934768132144
565,10.032379460379067,10.032379460379067,15.858,2.2475008986931417
566,10.0285366209301,10.0285366209301,15.844,2.2452023252317517
567,10.024706203902609,10.024706203902609,15.837,2.243223253714154
568,10.020940226510632,10.020940226510632,15.838,2.241590418813761
569,10.01729044178121,10.01729044178121,15.84,2.2403317925922757
570,10.013808338554396,10.013808338554396,15.845,2.239476584499698
571,10.010545141483249,10.010545141483249,15.851,1.8520552413743268
572,10.007482881410471,10.007482881410471,15.865,2.2059296028399995
573,10.004554508479567,10.004554508479567,15.886,2.173886955223594
574,10.001767593523411,10.001767593523411,15.908,2.2059277125430867
575,9.999129152646896,9.999129152646896,15.926,2.2060526888764596
576,9.996645228886436,9.996645228886436,15.943,2.2392619992785594
577,9.994320892209968,9.994320892209968,15.967,2.239555059781104
578,9.99216023951696,9.99216023951696,15.997,2.1749305873926925
579,9.9901663946384,9.9901663946384,16.027,2.2073866000987863
580,9.988341508336806,9.988341508336806,16.05,2.2409204168617354
581,9.986686758306217,9.986686758306217,16.071,2.1765286576207554
582,9.9852023491722,9.9852023491722,16.097,2.209207243291928
583,9.983887512491847,9.983887512491847,16.126,2.2429513957682286
584,9.982740506753776,9.982740506753776,16.156,2.2437556379194845
585,9.981758617378128,9.981758617378128,16.178,2.211613793592411
586,9.980938156716572,9.980938156716572,16.198,2.2125189876105935
587,9.9802744640523,9.9802744640523,16.221,2.117463645774494
588,9.979761905600032,9.979761905600032,16.245,2.2474394948614336
589,9.97939387450601,9.97939387450601,16.27,2.248437562625627
590,9.979162790848005,9.979162790848005,16.288,2.2494481777981505
591,9.97906010163531,9.97906010163531,16.303,2.2504609700869587
592,9.979076280808746,9.979076280808746,16.32,2.2514648701768802
593,9.979200829240657,9.979200829240657,16.338,1.7684481097296114
594,9.979422274734915,9.979422274734915,16.355,2.2533982213837334
595,9.979728172026917,9.979728172026917,16.367,2.2543020387546875
596,9.98010510278358,9.98010510278358,16.378,2.222145696434799
597,9.980538675603356,9.980538675603356,16.389,2.255914629993267
598,9.981013526016213,9.981013526016213,16.399,2.2565935759761544
599,9.98151331648365,9.98151331648365,16.409,2.224166571906407
600,9.982020736398688,9.982020736398688,16.416,2.2576169562838437
601,9.982518777996606,9.982518777996606,16.421,2.2579307224785232
602,9.98302288734106,9.98302288734106,16.427,2.2581755579533382
603,9.983540655616794,9.983540655616794,16.431,2.1933854853888235
604,9.984068280901987,9.984068280901987,16.435,2.25856208988027
605,9.98460215712171,9.98460215712171,16.437,2.1617069389350263
606,9.985138874047932,9.985138874047932,16.439,2.2588215824724873
607,9.985675217299509,9.985675217299509,16.44,2.258907552824086
608,9.986208168342197,9.986208168342197,16.44,2.258966364733313
609,9.986734904488642,9.986734904488642,16.439,2.1619995153556992
610,9.987252798898387,9.987252798898387,16.439,2.25900848425883
611,9.987759420577865,9.987759420577865,16.438,2.2589947334223286
612,9.988252534380406,9.988252534380406,16.436,2.2589597072378726
613,9.988734791757919,9.988734791757919,16.433,2.2589041883095593
614,9.989190277002459,9.989190277002459,16.431,2.2588315184520322
615,9.989631414763098,9.989631414763098,16.428,2.2257411566942356
616,9.990052062529053,9.990052062529053,16.426,2.258635121275658
617,9.99045096438812,9.99045096438812,16.423,2.2255147686482104
618,9.990827060274995,9.990827060274995,16.419,2.193381437675855
619,9.99117948597126,9.99117948597126,16.415,2.2582364496345875
620,9.991507573105395,9.991507573105395,16.412,2.2580811082124725
621,9.991810849152774,9.991810849152774,16.409,2.192916699509608
622,9.992089037435662,9.992089037435662,16.406,2.2577444920381353
623,9.99234205712322,9.99234205712322,16.402,2.160565736722253
624,9.992570023231504,9.992570023231504,16.398,2.1923816668982106
625,9.992773246623463,9.992773246623463,16.395,2.0961934983142836
626,9.992952234008936,9.992952234008936,16.393,2.2570024291308197
627,9.99310768794466,9.99310768794466,16.39,2.223809639920198
628,9.993240506834267,9.993240506834267,16.387,2.0956162936668488
629,9.993351784928278,9.993351784928278,16.383,2.1914235357672585
630,9.99344281232411,9.99344281232411,16.381,2.0302324940299403
631,9.993515074966078,9.993515074966078,16.379,2.0620442786754705
632,9.993570254645382,9.993570254645382,16.377,2.222859982336475
633,9.993610558808413,9.993610558808413,16.374,2.190678915847469
634,9.993637071515296,9.993637071515296,16.372,1.9325074292956135
635,9.993653051522784,9.993653051522784,16.371,2.061341269919218
636,9.993660634201369,9.993660634201369,16.369,1.9321832242092523
637,9.993662480576724,9.993662480576724,16.368,2.0290342968585655
638,9.993661447521417,9.993661447521417,16.367,2.0288954749720585
639,9.993660587754908,9.993660587754908,16.365,1.996767728066681
640,9.99366313648449,9.99366313648449,16.364,1.9316519710868931
641,9.993661651009806,9.993661651009806,16.364,1.931520722570733
642,9.99364866973238,9.99364866973238,16.363,2.028352488671695
643,9.993625420887463,9.993625420887463,16.362,1.9641512597520538
644,9.993593093996587,9.993593093996587,16.362,1.9639208992235506
645,9.993552839867556,9.993552839867556,16.361,1.9636651435473702
646,9.993505770594455,9.993505770594455,16.361,2.0273876022341515
647,9.993452959557644,9.993452959557644,16.361,1.963091757843987
648,9.993395441423761,9.993395441423761,16.361,1.9947809659864149
649,9.993334212145722,9.993334212145722,16.361,1.9294584553204395
650,9.993270228962716,9.993270228962716,16.361,1.9941273275544997
651,9.993204410400214,9.993204410400214,16.361,1.9617905574465038
652,9.99313763626996,9.99313763626996,16.362,1.9284509928037927
653,9.993070747669977,9.993070747669977,16.362,2.025111354483178
654,9.993004546984565,9.993004546984565,16.362,1.960774236390911
655,9.9929397978843,9.9929397978843,16.363,1.927442105482701
656,9.992877225326039,9.992877225326039,16.363,2.0891173017637055
657,9.992817515552906,9.992817515552906,16.363,2.0558020382885385
658,9.992761316094315,9.992761316094315,16.364,2.0554984011612643
659,9.992709235765945,9.992709235765945,16.364,2.0552083495353983
660,9.992661844669763,9.992661844669763,16.365,2.087933715613911
661,9.992619674194005,9.992619674194005,16.365,2.022676204649219
662,9.992583217013186,9.992583217013186,16.365,1.9904373949431893
663,9.992552927088099,9.992552927088099,16.366,2.0542187378471546
664,9.992529219665816,9.992529219665816,16.366,1.9900215577618905
665,9.99251247127968,9.99251247127968,16.367,1.957847052137625
666,9.992503019749316,9.992503019749316,16.367,1.9246962914740315
667,9.992501164180627,9.992501164180627,16.368,1.9575702193202513
668,9.992507164965787,9.992507164965787,16.368,1.9574696522748631
669,9.992521243783253,9.992521243783253,16.368,1.9243952799859034
670,9.992543583597756,9.992543583597756,16.369,1.924347665150865
671,9.992574328660304,9.992574328660304,16.369,1.9243272435166876
672,9.992613584508183,9.992613584508183,16.369,1.9243343238797603
673,9.992661417964957,9.992661417964957,16.369,1.9573690880859331
674,9.992717857140462,9.992717857140462,16.37,1.9244315910304977
675,9.992782891430819,9.992782891430819,16.37,1.9245217606582052
676,9.99285647151842,9.99285647151842,16.37,1.924639397963258
677,9.992938509371934,9.992938509371934,16.37,1.9577841769893087
678,9.99302887824631,9.99302887824631,16.371,1.9249556448294598
679,9.993127412682774,9.993127412682774,16.371,1.925153221626271
680,9.993233908508826,9.993233908508826,16.371,1.9253762005717512
681,9.993348122838244,9.993348122838244,16.371,1.9256237479073608
682,9.993469774071084,9.993469774071084,16.371,1.9588949029240155
683,9.99359854189368,9.99359854189368,16.371,1.991188577962074
684,9.993734067278641,9.993734067278641,16.371,1.765503558411364
685,9.993875952484853,9.993875952484853,16.371,1.6698385027111513
686,9.99402376105748,9.99402376105748,16.371,1.9271919423501522
687,9.994177017827964,9.994177017827964,16.371,1.992562281866542
688,9.99433520891402,9.99433520891402,16.371,1.9279477988479563
689,9.994497781719645,9.994497781719645,16.371,2.0573466439314583
690,9.994664144935108,9.994664144935108,16.371,1.9617568408035915
691,9.994833668536959,9.994833668536959,16.371,1.9621762862003287
692,9.995005683788026,9.995005683788026,16.371,1.9296027499071045
693,9.995179483237408,9.995179483237408,16.371,1.9630338747588088
694,9.995354320720487,9.995354320720487,16.371,1.963467176639778
695,9.995529411358918,9.995529411358918,16.371,1.9639000444838004
696,9.995703931560636,9.995703931560636,16.371,1.7703297402741196
697,9.99587701901985,9.99587701901985,16.371,1.9317533990434335
698,9.99604777271705,9.99604777271705,16.371,1.9651680288738849
699,9.996215252918999,9.996215252918999,16.371,1.99757051089707
700,9.99637848117874,9.99637848117874,16.371,1.9979575992940433
701,9.99653644033559,9.99653644033559,16.371,1.9333259212953102
702,9.996688074515145,9.996688074515145,16.371,1.9666719771808197
703,9.996832289129278,9.996832289129278,16.371,1.966992140279979
704,9.996967950876138,9.996967950876138,16.371,1.9342826569716465
705,9.997093887740153,9.997093887740153,16.371,1.9675396466841377
706,9.997208888992025,9.997208888992025,16.37,1.9347591018952102
707,9.997311705188737,9.997311705188737,16.37,1.934936888132082
708,9.997401869106627,9.997401869106627,16.37,1.968069815839554
709,9.997475591075982,9.997475591075982,16.37,1.9351502810393413
710,9.997533968311863,9.997533968311863,16.37,2.000176984011416
711,9.997574775583276,9.997574775583276,16.37,2.0001442106126746
712,9.997596569878585,9.997596569878585,16.37,2.032047191617588
713,9.997597869472433,9.997597869472433,16.37,1.9678810308500818
714,9.99757715392574,9.99757715392574,16.37,1.9676407051835358
715,9.997532864085702,9.997532864085702,16.37,1.9673210645407817
716,9.997463444260086,9.997463444260086,16.37,1.9339147475946046
717,9.997377184396386,9.997377184396386,16.37,1.8374515851311166
718,9.997275396753604,9.997275396753604,16.37,1.9329309023507388
719,9.997161461819633,9.997161461819633,16.37,1.9653666064780655
720,9.996906933484059,9.996906933484059,16.37,1.9641431372812868
721,9.99677093997489,9.99677093997489,16.37,1.9305008714222112
722,9.996631998959396,9.996631998959396,16.37,1.9298488074008944
723,9.996492118573249,9.996492118573249,16.37,1.9291943255021415
724,9.996353190227914,9.996353190227914,16.37,1.928544376631672
725,9.996216988610636,9.996216988610636,16.37,1.9279054823161257
726,9.996085171684442,9.996085171684442,16.37,1.9602837347030562
727,9.99595928068815,9.99595928068815,16.37,1.9596847965609339
728,9.995840740136353,9.995840740136353,16.37,1.9911139012791423
729,9.99573085781944,9.99573085781944,16.37,1.9255758528679952
730,9.995630824803573,9.995630824803573,16.37,1.9900750259586992
731,9.995541715430706,9.995541715430706,16.37,1.9246153658034029
732,9.995464487318573,9.995464487318573,16.37,1.924200388275148
733,9.995399981360695,9.995399981360695,16.37,1.9238331798679091
734,9.995348921726377,9.995348921726377,16.37,1.9565163976965696
735,9.995311915860706,9.995311915860706,16.37,1.9232522694969294
736,9.995289454484555,9.995289454484555,16.37,1.9230425936257074
737,9.995281911594583,9.995281911594583,16.37,1.9228887390605376
738,9.995289544463231,9.995289544463231,16.37,1.9227916453999683
739,9.995312493638725,9.995312493638725,16.37,1.922751822863468
740,9.995350782945074,9.995350782945074,16.37,1.9227693522914198
741,9.995404319482075,9.995404319482075,16.37,1.9228438851451202
742,9.995472893625307,9.995472893625307,16.37,1.9229746435067874
743,9.99555617902613,9.99555617902613,16.37,1.9231604200795527
744,9.995653732611695,9.995653732611695,16.37,1.9233995781874622
745,9.995764994584933,9.995764994584933,16.37,1.9236900517754822
746,9.99588928842456,9.99588928842456,16.37,1.924029345409492
747,9.996025820885079,9.996025820885079,16.37,1.6344145342762904
748,9.99617368199677,9.99617368199677,16.37,1.9248422641835887
749,9.99633184506571,9.99633184506571,16.37,1.9583087515600184
750,9.996499166673743,9.996499166673743,16.37,1.9258097834551222
751,9.996674386678515,9.996674386678515,16.37,1.9263407175393663
752,9.996856128213446,9.996856128213446,16.37,1.9598964821041296
753,9.997042897687741,9.997042897687741,16.37,1.9274715760617003
754,9.997233084786394,9.997233084786394,16.37,1.9280600689452978
755,9.997424962470179,9.997424962470179,16.37,1.9286556009090443
756,9.997616686975654,9.997616686975654,16.37,1.9292513827279851
757,9.997806297815165,9.997806297815165,16.37,1.6728401957980843
758,9.997991717776841,9.997991717776841,16.37,1.9304143921362105
759,9.998170752924594,9.998170752924594,16.37,1.9309658943801615
760,9.99834109259812,9.99834109259812,16.37,1.931486195788647
761,9.998501836900367,9.998501836900367,16.37,1.9319709278655903
762,9.998645859260204,9.998645859260204,16.37,1.932397022238634
763,9.998775081307077,9.998775081307077,16.37,1.9327683869021346
764,9.998885197996357,9.998885197996357,16.37,1.9330702299741702
765,9.99897331504666,9.99897331504666,16.37,1.9332918978180267
766,9.99903642145239,9.99903642145239,16.37,1.9334223074179153
767,9.999071389483735,9.999071389483735,16.37,1.933449946378957
768,9.999074974686668,9.999074974686668,16.37,1.9333628729271908
769,9.999043815882942,9.999043815882942,16.37,1.9331487159095744
770,9.998974493623841,9.998974493623841,16.37,1.9327948898419116
771,9.998877171938684,9.998877171938684,16.37,1.9323387821665694
772,9.998763268169057,9.998763268169057,16.37,1.9318223914149169
773,9.998635570194327,9.998635570194327,16.37,1.9312559688955666
774,9.998496742437533,9.998496742437533,16.37,1.9306493117561203
775,9.998349325865389,9.998349325865389,16.37,1.930011762983165
776,9.99819573798828,9.99819573798828,16.37,1.9293522114022768
777,9.998038272860263,9.998038272860263,16.37,1.9286790916780152
778,9.997879101079073,9.997879101079073,16.37,1.9280003843139273
779,9.997720269786111,9.997720269786111,16.37,1.9273236156525524
780,9.997563702666453,9.997563702666453,16.37,1.9266558578754083
781,9.99741119994885,9.99741119994885,16.37,1.9260037290030034
782,9.997264438405722,9.997264438405722,16.37,1.925373392894837
783,9.997124971353164,9.997124971353164,16.37,1.9247705592493887
784,9.996994228650944,9.996994228650944,16.37,1.9242004836041282
785,9.9968735167025,9.9968735167025,16.37,1.9236679673355113
786,9.99666679339907,9.99666679339907,16.37,1.6327325476289705
787,9.996582777569325,9.996582777569325,16.37,1.9223369761388902
788,9.996512156848729,9.996512156848729,16.37,1.9219904671090067
789,9.99645750044443,9.99645750044443,16.37,1.9217050335471342
790,9.996417493936558,9.996417493936558,16.37,1.9214732694272225
791,9.996393206229378,9.996393206229378,16.37,1.9212999578107794
792,9.996384956075712,9.996384956075712,16.37,1.9211862667861563
793,9.996392938772052,9.996392938772052,16.37,1.92113291028069
794,9.996417226158567,9.996417226158567,16.37,1.9211401480607062
795,9.996457766619095,9.996457766619095,16.37,1.9212077857315144
796,9.996514385081147,9.996514385081147,16.37,1.921335174737413
797,9.99658678301591,9.99658678301591,16.37,1.9215212123616894
798,9.99667453843824,9.99667453843824,16.37,1.9217643417266128
799,9.99677710590667,9.99677710590667,16.37,1.922062551793445
800,9.9968938165234,9.9968938165234,16.37,1.9224133773624281
801,9.997023877934305,9.997023877934305,16.37,1.9228138990727963
802,9.997166374328936,9.997166374328936,16.37,1.9232607434027713
803,9.997320266440513,9.997320266440513,16.37,1.537750082669552
804,9.997484391545928,9.997484391545928,16.37,1.924277635029343
805,9.997657463465748,9.997657463465748,16.37,1.8288386644773187
806,9.997838072564214,9.997838072564214,16.37,1.9254279808476369
807,9.998024685749236,9.998024685749236,16.37,1.926039939813462
808,9.9982156464724,9.9982156464724,16.37,1.9266684428869336
809,9.998409174728959,9.998409174728959,16.37,1.927306937419175
810,9.998603367057846,9.998603367057846,16.37,1.9279484166003034
811,9.998796196541663,9.998796196541663,16.37,1.9285854194594183
812,9.998985512806687,9.998985512806687,16.37,1.929210030864608
813,9.999169042022862,9.999169042022862,16.37,1.9298138815229464
814,9.999344386903811,9.999344386903811,16.37,1.930388147980496
815,9.999509026706827,9.999509026706827,16.37,1.9309235526223052
816,9.999660317232875,9.999660317232875,16.37,1.9314103636724091
817,9.999795490826594,9.999795490826594,16.37,1.8678383951938287
818,9.999911656376296,9.999911656376296,16.37,1.9321970070885737
819,10.000005799313964,10.000005799313964,16.37,1.932475105097641
820,10.000074781615256,10.000074781615256,16.37,1.9326611408010113
821,10.0001153417995,10.0001153417995,16.37,1.932743111617654
822,10.000124094929697,10.000124094929697,16.37,1.9327085608055263
823,10.000097532612525,10.000097532612525,16.37,1.932544577461572
824,10.000032022998328,10.000032022998328,16.37,1.9002377965217168
825,9.99992826076716,9.99992826076716,16.37,1.931790769990867
826,9.999799305160126,9.999799305160126,16.37,1.8992515384971664
827,9.999649513440325,9.999649513440325,16.37,1.930636128768235
828,9.999482323448222,9.999482323448222,16.37,1.929957185052256
829,9.999301025048343,9.999301025048343,16.37,1.8652268072197096
830,9.99910876012929,9.99910876012929,16.37,1.9284565507633555
831,9.998908522603735,9.998908522603735,16.37,1.9276574267982358
832,9.998703158408418,9.998703158408418,16.37,1.926839902061678
833,9.998495365504144,9.998495365504144,16.37,1.9260138989132916
834,9.998287693875799,9.998287693875799,16.37,1.925188795334968
835,9.998082545532325,9.998082545532325,16.37,1.892373424930879
836,9.997882174506744,9.997882174506744,16.37,1.9235760769274979
837,9.997688686856144,9.997688686856144,16.37,1.8908044961735513
838,9.99750404066168,9.99750404066168,16.37,1.8900658831400747
839,9.997330046028582,9.997330046028582,16.37,1.889366893920375
840,9.997168365086146,9.997168365086146,16.37,1.6957136402300463
841,9.997020511987738,9.997020511987738,16.37,1.920111689406962
842,9.996887852910795,9.996887852910795,16.37,1.887566064411276
843,9.996771606056823,9.996771606056823,16.37,1.9190812438254419
844,9.996672841651396,9.996672841651396,16.37,1.886661161854171
845,9.99659248194416,9.99659248194416,16.37,1.918309208324489
846,9.996531301208831,9.996531301208831,16.37,1.8540282286856744
847,9.996489925743191,9.996489925743191,16.37,1.8858205240093042
848,9.996468833869097,9.996468833869097,16.37,1.6276878509892452
849,9.996468355932468,9.996468355932468,16.37,1.9176314219416302
850,9.9964886743033,9.9964886743033,16.37,1.9176519048048881
851,9.996529823375658,9.996529823375658,16.37,1.885749423139723
852,9.996591689567671,9.996591689567671,16.37,1.8539235561291356
853,9.996674011321543,9.996674011321543,16.37,1.8861733385783896
854,9.996776379103547,9.996776379103547,16.37,1.8544972609150552
855,9.996898235404021,9.996898235404021,16.37,1.8868932691889615
856,9.99703887473738,9.99703887473738,16.37,1.9193587650722446
857,9.997197443642102,9.997197443642102,16.37,1.9198906058593028
858,9.997372940680737,9.997372940680737,16.37,1.9204851044668327
859,9.997564216439908,9.997564216439908,16.37,1.889138029433802
860,9.997769973530303,9.997769973530303,16.37,1.8898446049214783
861,9.997988766586682,9.997988766586682,16.37,1.9225995107134004
862,9.998219002267872,9.998219002267872,16.37,1.9233968822153873
863,9.998458939256773,9.998458939256773,16.37,1.8282303104555506
864,9.998706688260354,9.998706688260354,16.37,1.9250928420842737
865,9.998960212009653,9.998960212009653,16.37,1.8619769793742407
866,9.999217325259774,9.999217325259774,16.37,1.8628746802204041
867,9.999475694789899,9.999475694789899,16.37,1.7347773581400077
868,9.99973283940327,9.99973283940327,16.37,1.9286758822725663
869,9.999986129927208,9.999986129927208,16.37,1.9295605773798972
870,10.000232789213097,10.000232789213097,16.37,1.9304212238460856
871,10.000469892136392,10.000469892136392,16.37,1.931247057677508
872,10.000694365596619,10.000694365596619,16.37,1.7390267705028197
873,10.000902988517373,10.000902988517373,16.37,1.9327485095729582
874,10.001092391846319,10.001092391846319,16.37,1.9333998777611505
875,10.00125905855519,10.00125905855519,16.37,1.9019679335628972
876,10.001399323639793,10.001399323639793,16.37,1.9344391910960024
877,10.001509374119998,10.001509374119998,16.37,1.9347996201005255
878,10.00158524903975,10.00158524903975,16.37,1.9350346459388277
879,10.00162283946706,10.00162283946706,16.37,1.9031291495955447
880,10.001617888494014,10.001617888494014,16.37,1.9350674676776105
881,10.001565991236761,10.001565991236761,16.37,1.9348333924142214
882,10.001462594835523,10.001462594835523,16.37,1.934410171656868
883,10.001308542278215,10.001308542278215,16.37,1.9338009043447322
884,10.001122817066042,10.001122817066042,16.37,1.933075427577938
885,10.000911532359622,10.000911532359622,16.37,1.9002562291547562
886,10.000679118010227,10.000679118010227,16.37,1.8673596040723908
887,10.000429807959009,10.000429807959009,16.37,1.8664011265960934
888,10.000167640237,10.000167640237,16.37,1.8013956502591846
889,9.999896456965118,9.999896456965118,16.37,1.832357307863047
890,9.999619904354157,9.999619904354157,16.37,1.9272995114771092
891,9.9993414327048,9.9993414327048,16.37,1.701234952438881
892,9.999064296407603,9.999064296407603,16.37,1.9251756013539225
893,9.99879155394301,9.99879155394301,16.37,1.8281327080958523
894,9.998526067881345,9.998526067881345,16.37,1.8911168018063353
895,9.998270504882813,9.998270504882813,16.37,1.7941376908951376
896,9.998027335697499,9.998027335697499,16.37,1.7282044630400435
897,9.997798835165375,9.997798835165375,16.37,1.6953254851869115
898,9.99758708221629,9.99758708221629,16.37,1.8555084035496705
899,9.997393959869974,9.997393959869974,16.37,1.6937601436102963
900,9.997221155236044,9.997221155236044,16.37,1.6610869101188346
